,ids,precipitations,Precipitation
2942,2942,0.00012840000090364026,0.000128
2943,2943,2.260000076148585e-05,2.3e-05
2944,2944,9.100000056605495e-06,9e-06
2945,2945,1.5200000007098424e-05,1.5e-05
2946,2946,1.0699999961616413e-05,1.1e-05
2947,2947,2.9999999782148734e-06,3e-06
2948,2948,1.499999996212864e-06,1e-06
2949,2949,2.099999974802813e-06,2e-06
2950,2950,2.4100000189264392e-05,2.4e-05
2951,2951,7.400000140478369e-05,7.4e-05
2952,2952,0.0,0.0
2953,2953,1.0000000116860974e-07,0.0
2954,2954,3.000000035058292e-07,0.0
2955,2955,6.000000141170857e-07,1e-06
2956,2956,8.000000164543053e-07,1e-06
2957,2957,8.000000093488779e-07,1e-06
2958,2958,6.000000070116588e-07,1e-06
2959,2959,5.00000012948476e-07,1e-06
2960,2960,6.000000141170858e-07,1e-06
2961,2961,3.0000000350582923e-07,0.0
2962,2962,0.0,0.0
2963,2963,0.0,0.0
2964,2964,0.0,0.0
2965,2965,0.0,0.0
2966,2966,0.0,0.0
2967,2967,0.0,0.0
2968,2968,0.0,0.0
2969,2969,3.000000106112566e-07,0.0
2970,2970,3.2000000373955118e-06,3e-06
2971,2971,4.39999999457541e-06,4e-06
2972,2972,2.2999999913508873e-06,2e-06
2973,2973,3.8800000154992495e-05,3.9e-05
2974,2974,0.00010430000293126776,0.000104
2975,2975,0.00010810000276251248,0.000108
2976,2976,7.03999994584593e-05,7e-05
2977,2977,3.069999949190124e-05,3.1e-05
2978,2978,9.100000092132598e-06,9e-06
2979,2979,6.230000099094433e-05,6.2e-05
2980,2980,0.00015189999794529258,0.000152
2981,2981,0.00013749999652645821,0.000137
2982,2982,4.4499999376057795e-05,4.4e-05
2983,2983,9.40000010274388e-06,9e-06
2984,2984,2.150000015177511e-05,2.2e-05
2985,2985,2.170000016121776e-05,2.2e-05
2986,2986,7.900000241534144e-06,8e-06
2987,2987,3.900000081102917e-06,4e-06
2988,2988,2.4000000564683432e-06,2e-06
2989,2989,5.000000058430487e-07,1e-06
2990,2990,2.0000000233721948e-07,0.0
2991,2991,8.049999738801716e-05,8e-05
2992,2992,0.00015749999784020474,0.000157
2993,2993,0.00012569999944389565,0.000126
2994,2994,0.00030419999529840425,0.000304
2995,2995,0.0004213999927742413,0.000421
2996,2996,0.00018799999634211623,0.000188
2997,2997,0.00015820000226085377,0.000158
2998,2998,0.0001380000023800695,0.000138
2999,2999,0.00010190000398324488,0.000102
3000,3000,0.00016940000568865842,0.000169
3001,3001,0.00015020000250842697,0.00015
3002,3002,9.480000039730025e-05,9.5e-05
3003,3003,1.5199999587878395e-05,1.5e-05
3004,3004,3.0099999811738653e-05,3e-05
3005,3005,0.00011729999914677962,0.000117
3006,3006,0.00011469999844848732,0.000115
3007,3007,0.0001247999989573135,0.000125
3008,3008,9.839999984251475e-05,9.8e-05
3009,3009,4.219999982524254e-05,4.2e-05
3010,3010,4.759999967518576e-05,4.8e-05
3011,3011,6.299999881775939e-06,6e-06
3012,3012,1.990000009754996e-05,2e-05
3013,3013,7.459999960701627e-05,7.5e-05
3014,3014,7.170000026235412e-05,7.2e-05
3015,3015,1.7200000741013463e-05,1.7e-05
3016,3016,8.79999998915082e-06,9e-06
3017,3017,1.199999981338351e-05,1.2e-05
3018,3018,5.999999828532054e-06,6e-06
3019,3019,2.599999987751289e-06,3e-06
3020,3020,2.499999979477252e-06,2e-06
3021,3021,2.5999999735404344e-06,3e-06
3022,3022,4.499999931795173e-06,4e-06
3023,3023,1.1400000005323818e-05,1.1e-05
3024,3024,0.0,0.0
3025,3025,0.0,0.0
3026,3026,1.000000011686097e-07,0.0
3027,3027,3.000000035058292e-07,0.0
3028,3028,6.000000070116585e-07,1e-06
3029,3029,8.000000093488779e-07,1e-06
3030,3030,5.000000058430492e-07,1e-06
3031,3031,1.0000000116860983e-07,0.0
3032,3032,1.0000000116860974e-07,0.0
3033,3033,1.0000000116860974e-07,0.0
3034,3034,0.0,0.0
3035,3035,0.0,0.0
3036,3036,0.0,0.0
3037,3037,0.0,0.0
3038,3038,1.0000000116860938e-07,0.0
3039,3039,2.0000000233721948e-07,0.0
3040,3040,1.0000000116860974e-07,0.0
3041,3041,1.6999999843392288e-06,2e-06
3042,3042,6.20000002982124e-06,6e-06
3043,3043,5.7000000097673365e-06,6e-06
3044,3044,2.7999999829830813e-06,3e-06
3045,3045,3.8000000699866965e-05,3.8e-05
3046,3046,8.240000170189879e-05,8.2e-05
3047,3047,0.00012369999967631862,0.000124
3048,3048,0.00018029999773716538,0.00018
3049,3049,0.00011869999912050906,0.000119
3050,3050,3.499999979794664e-05,3.5e-05
3051,3051,0.00010099999917656486,0.000101
3052,3052,0.00019379999866941922,0.000194
3053,3053,0.00015519999851676451,0.000155
3054,3054,4.909999915980761e-05,4.9e-05
3055,3055,5.699999896080518e-06,6e-06
3056,3056,1.6000000542248927e-06,2e-06
3057,3057,1.500000053056283e-06,2e-06
3058,3058,0.0,0.0
3059,3059,4.999999987376214e-07,0.0
3060,3060,7.000000010748408e-07,1e-06
3061,3061,2.0000000233721948e-07,0.0
3062,3062,1.720000000204891e-05,1.7e-05
3063,3063,8.379999781027436e-05,8.4e-05
3064,3064,0.0001505999980508932,0.000151
3065,3065,0.00023069999679137254,0.000231
3066,3066,0.0003406999967410229,0.000341
3067,3067,0.0002425999991828586,0.000243
3068,3068,5.6699998822296614e-05,5.7e-05
3069,3069,0.0001078000022971524,0.000108
3070,3070,0.0001011000024391265,0.000101
3071,3071,6.39000029423178e-05,6.4e-05
3072,3072,0.00015120000171009413,0.000151
3073,3073,0.0002778999987640404,0.000278
3074,3074,0.0002225999996881023,0.000223
3075,3075,3.349999966673115e-05,3.3e-05
3076,3076,8.999999558056845e-06,9e-06
3077,3077,4.2399999983899415e-05,4.2e-05
3078,3078,3.3500000427011875e-05,3.4e-05
3079,3079,0.0,0.0
3080,3080,0.0,0.0
3081,3081,2.1000000742787664e-06,2e-06
3082,3082,3.900000024259502e-06,4e-06
3083,3083,2.0999999605919795e-06,2e-06
3084,3084,9.000000318337655e-07,1e-06
3085,3085,0.00010839999686140648,0.000108
3086,3086,0.00010779999684018702,0.000108
3087,3087,5.999999999062268e-07,1e-06
3088,3088,9.599999863496578e-06,1e-05
3089,3089,9.79999988715008e-06,1e-05
3090,3090,1.1000000341709892e-06,1e-06
3091,3091,9.000000105174877e-07,1e-06
3092,3092,3.2999999817207026e-06,3e-06
3093,3093,4.9999999873762135e-06,5e-06
3094,3094,4.900000021734741e-06,5e-06
3095,3095,4.199999978027336e-06,4e-06
3096,3096,0.0,0.0
3097,3097,0.0,0.0
3098,3098,2.000000023372194e-07,0.0
3099,3099,5.000000058430487e-07,1e-06
3100,3100,7.000000081802682e-07,1e-06
3101,3101,8.000000093488779e-07,1e-06
3102,3102,5.000000058430492e-07,1e-06
3103,3103,2.0000000233721948e-07,0.0
3104,3104,1.0000000116860974e-07,0.0
3105,3105,0.0,0.0
3106,3106,1.0000000116860957e-07,0.0
3107,3107,4.0000001177986564e-07,0.0
3108,3108,4.00000011779867e-07,0.0
3109,3109,1.000000011686101e-07,0.0
3110,3110,4.000000117798649e-07,0.0
3111,3111,6.000000141170861e-07,1e-06
3112,3112,7.000000010748408e-07,1e-06
3113,3113,5.800000110411929e-06,6e-06
3114,3114,9.600000225873373e-06,1e-05
3115,3115,4.600000117704894e-06,5e-06
3116,3116,2.3999999640977876e-06,2e-06
3117,3117,1.4800000087689075e-05,1.5e-05
3118,3118,2.7000000102361796e-05,2.7e-05
3119,3119,0.00010549999956310731,0.000105
3120,3120,0.00022990000070421924,0.00023
3121,3121,0.00017030000162776635,0.00017
3122,3122,5.800000053568514e-05,5.8e-05
3123,3123,0.00012049999986629654,0.00012
3124,3124,0.00017870000010589143,0.000179
3125,3125,0.0001019999999698489,0.000102
3126,3126,2.0599999665194093e-05,2.1e-05
3127,3127,3.1999999592358223e-06,3e-06
3128,3128,0.0,0.0
3129,3129,0.0,0.0
3130,3130,0.0,0.0
3131,3131,0.0,0.0
3132,3132,0.0,0.0
3133,3133,1.3000000080864993e-06,1e-06
3134,3134,4.0500000181964424e-05,4.1e-05
3135,3135,8.929999967222102e-05,8.9e-05
3136,3136,0.00011489999906189041,0.000115
3137,3137,0.00021189999552007066,0.000212
3138,3138,0.0002198999954998726,0.00022
3139,3139,7.279999954334979e-05,7.3e-05
3140,3140,4.999999873689305e-06,5e-06
3141,3141,2.9799999538226703e-05,3e-05
3142,3142,2.479999966453796e-05,2.5e-05
3143,3143,0.0,0.0
3144,3144,5.859999873791738e-05,5.9e-05
3145,3145,0.00017029999798978603,0.00017
3146,3146,0.00014259999898058712,0.000143
3147,3147,8.260000049631314e-05,8.3e-05
3148,3148,5.17000007675968e-05,5.2e-05
3149,3149,0.0,0.0
3150,3150,0.0,0.0
3151,3151,0.0,0.0
3152,3152,0.0,0.0
3153,3153,0.0,0.0
3154,3154,0.0,0.0
3155,3155,0.0,0.0
3156,3156,0.0,0.0
3157,3157,8.949999679685889e-05,8.9e-05
3158,3158,8.959999679803004e-05,9e-05
3159,3159,3.000000035058285e-07,0.0
3160,3160,9.199999865927566e-06,9e-06
3161,3161,1.0199999906035373e-05,1e-05
3162,3162,1.2000000424450263e-06,1e-06
3163,3163,3.0000000350582923e-07,0.0
3164,3164,1.900000022203585e-06,2e-06
3165,3165,3.5000000480067683e-06,4e-06
3166,3166,5.600000008598727e-06,6e-06
3167,3167,4.699999976764957e-06,5e-06
3168,3168,0.0,0.0
3169,3169,0.0,0.0
3170,3170,1.000000011686097e-07,0.0
3171,3171,4.0000000467443886e-07,0.0
3172,3172,5.000000058430487e-07,1e-06
3173,3173,4.0000000467443897e-07,0.0
3174,3174,3.000000035058294e-07,0.0
3175,3175,2.0000000233721948e-07,0.0
3176,3176,1.0000000116860974e-07,0.0
3177,3177,1.0000000116860974e-07,0.0
3178,3178,8.000000235597316e-07,1e-06
3179,3179,1.8000000423512562e-06,2e-06
3180,3180,1.4000000234659667e-06,1e-06
3181,3181,3.000000035058303e-07,0.0
3182,3182,3.000000106112555e-07,0.0
3183,3183,4.000000117798667e-07,0.0
3184,3184,1.8000000423512574e-06,2e-06
3185,3185,7.70000025340778e-06,8e-06
3186,3186,8.800000301789623e-06,9e-06
3187,3187,3.100000093070321e-06,3e-06
3188,3188,4.600000004018057e-06,5e-06
3189,3189,5.600000008598738e-06,6e-06
3190,3190,1.350000036381963e-05,1.4e-05
3191,3191,7.590000154777916e-05,7.6e-05
3192,3192,0.00017840000145952182,0.000178
3193,3193,0.00016530000175407665,0.000165
3194,3194,7.190000178525245e-05,7.2e-05
3195,3195,7.320000167965169e-05,7.3e-05
3196,3196,8.640000078230528e-05,8.6e-05
3197,3197,3.779999951802915e-05,3.8e-05
3198,3198,3.4000001178924546e-06,3e-06
3199,3199,1.000000011686101e-07,0.0
3200,3200,0.0,0.0
3201,3201,0.0,0.0
3202,3202,0.0,0.0
3203,3203,1.0000000116860974e-07,0.0
3204,3204,1.7000000198663656e-06,2e-06
3205,3205,2.900000026784255e-06,3e-06
3206,3206,2.3300000179915514e-05,2.3e-05
3207,3207,9.979999958886765e-05,0.0001
3208,3208,0.000231100002565654,0.000231
3209,3209,0.00021300000116752926,0.000213
3210,3210,6.849999772384763e-05,6.8e-05
3211,3211,8.799999704933788e-06,9e-06
3212,3212,8.999999863590218e-06,9e-06
3213,3213,5.350000037651575e-05,5.4e-05
3214,3214,5.730000066250841e-05,5.7e-05
3215,3215,3.430000015214306e-05,3.4e-05
3216,3216,7.370000093942465e-05,7.4e-05
3217,3217,5.220000093686468e-05,5.2e-05
3218,3218,4.3999998524668e-06,4e-06
3219,3219,6.050000047252906e-05,6.1e-05
3220,3220,8.310000066558173e-05,8.3e-05
3221,3221,5.6599999879836064e-05,5.7e-05
3222,3222,5.690000034519474e-05,5.7e-05
3223,3223,2.7300000510877388e-05,2.7e-05
3224,3224,0.0,0.0
3225,3225,2.859999949578155e-05,2.9e-05
3226,3226,3.579999929570507e-05,3.6e-05
3227,3227,7.19999979992291e-06,7e-06
3228,3228,1.0000000116860833e-07,0.0
3229,3229,2.0000000233721948e-07,0.0
3230,3230,1.000000011686086e-06,1e-06
3231,3231,3.100000085964884e-06,3e-06
3232,3232,3.999999959347633e-05,4e-05
3233,3233,3.839999953925144e-05,3.8e-05
3234,3234,1.1000000199601345e-06,1e-06
3235,3235,3.000000006636583e-06,3e-06
3236,3236,3.200000023184657e-06,3e-06
3237,3237,1.5000000246345735e-06,2e-06
3238,3238,5.399999906785524e-06,5e-06
3239,3239,5.099999910385122e-06,5e-06
3240,3240,2.0000000233721948e-07,0.0
3241,3241,1.0000000116860974e-07,0.0
3242,3242,1.000000011686097e-07,0.0
3243,3243,3.000000035058292e-07,0.0
3244,3244,3.0000000350582923e-07,0.0
3245,3245,5.999999999062308e-07,1e-06
3246,3246,4.999999987376222e-07,0.0
3247,3247,1.0000000116860965e-07,0.0
3248,3248,1.0000000116860974e-07,0.0
3249,3249,1.0000000116860974e-07,0.0
3250,3250,7.000000223911221e-07,1e-06
3251,3251,1.4000000305713903e-06,1e-06
3252,3252,1.0000000116860995e-06,1e-06
3253,3253,2.000000023372202e-07,0.0
3254,3254,3.000000106112555e-07,0.0
3255,3255,3.200000037395507e-06,3e-06
3256,3256,8.199999911084888e-06,8e-06
3257,3257,8.199999967928306e-06,8e-06
3258,3258,3.300000088302113e-06,3e-06
3259,3259,7.000000081802682e-07,1e-06
3260,3260,5.999999977746029e-06,6e-06
3261,3261,8.4000000128981e-06,8e-06
3262,3262,4.740000025549277e-05,4.7e-05
3263,3263,0.00013310000394994826,0.000133
3264,3264,0.0002058000027318483,0.000206
3265,3265,0.00018609999824548175,0.000186
3266,3266,7.599999918284127e-05,7.6e-05
3267,3267,1.9099999747140794e-05,1.9e-05
3268,3268,2.499999982319422e-05,2.5e-05
3269,3269,1.430000003210816e-05,1.4e-05
3270,3270,1.1000000199601424e-06,1e-06
3271,3271,3.000000106112555e-07,0.0
3272,3272,3.000000106112566e-07,0.0
3273,3273,0.0,0.0
3274,3274,0.0,0.0
3275,3275,3.3000000385641215e-06,3e-06
3276,3276,1.3400000206331697e-05,1.3e-05
3277,3277,1.2800000263268885e-05,1.3e-05
3278,3278,6.749999874955392e-05,6.7e-05
3279,3279,0.00015919999714242294,0.000159
3280,3280,0.00020290000247769058,0.000203
3281,3281,0.00011920000360987615,0.000119
3282,3282,1.089999962289312e-05,1.1e-05
3283,3283,8.399999686048376e-06,8e-06
3284,3284,5.7899998409993124e-05,5.8e-05
3285,3285,7.039999957214646e-05,7e-05
3286,3286,3.3500000995445704e-05,3.4e-05
3287,3287,3.440000015331167e-05,3.4e-05
3288,3288,7.380000094059326e-05,7.4e-05
3289,3289,5.220000093686468e-05,5.2e-05
3290,3290,1.0000000116860833e-07,0.0
3291,3291,1.5900000256863e-05,1.6e-05
3292,3292,0.00011249999988649392,0.000112
3293,3293,0.00013959999978396885,0.00014
3294,3294,8.250000064435885e-05,8.3e-05
3295,3295,3.960000049119173e-05,4e-05
3296,3296,0.0,0.0
3297,3297,2.859999949578155e-05,2.9e-05
3298,3298,3.609999930631632e-05,3.6e-05
3299,3299,7.899999815208604e-06,8e-06
3300,3300,8.000000164543053e-07,1e-06
3301,3301,6.000000141170887e-07,1e-06
3302,3302,1.3000000222973413e-06,1e-06
3303,3303,6.000000041694848e-06,6e-06
3304,3304,4.0499999613530235e-05,4e-05
3305,3305,3.5599999591795495e-05,3.6e-05
3306,3306,2.400000028046634e-06,2e-06
3307,3307,1.1000000256444764e-05,1.1e-05
3308,3308,9.100000234241179e-06,9e-06
3309,3309,1.1000000057492798e-06,1e-06
3310,3310,4.399999944837418e-06,4e-06
3311,3311,3.999999947268407e-06,4e-06
3312,3312,3.0000000350582923e-07,0.0
3313,3313,2.0000000233721948e-07,0.0
3314,3314,2.000000023372194e-07,0.0
3315,3315,6.000000141170857e-07,1e-06
3316,3316,1.0000000116860974e-06,1e-06
3317,3317,1.9000000079927295e-06,2e-06
3318,3318,1.6000000186977576e-06,2e-06
3319,3319,6.000000141170858e-07,1e-06
3320,3320,5.000000058430487e-07,1e-06
3321,3321,2.0000000233721948e-07,0.0
3322,3322,0.0,0.0
3323,3323,0.0,0.0
3324,3324,0.0,0.0
3325,3325,6.00000021222511e-07,1e-06
3326,3326,2.500000050531521e-06,3e-06
3327,3327,9.400000067216741e-06,9e-06
3328,3328,1.3399999829744047e-05,1.3e-05
3329,3329,6.699999801185186e-06,7e-06
3330,3330,9.000000105174877e-07,1e-06
3331,3331,9.000000247283424e-07,1e-06
3332,3332,4.699999934132393e-06,5e-06
3333,3333,6.699999914872027e-06,7e-06
3334,3334,4.300000006196542e-05,4.3e-05
3335,3335,0.00012170000218247849,0.000122
3336,3336,0.0001828000022214836,0.000183
3337,3337,0.0001768999973137399,0.000177
3338,3338,0.0001053999965847655,0.000105
3339,3339,0.00010500000263391452,0.000105
3340,3340,0.00012980000337847758,0.00013
3341,3341,5.920000018022656e-05,5.9e-05
3342,3342,4.600000067966936e-06,5e-06
3343,3343,4.000000117798649e-07,0.0
3344,3344,4.0000001177986633e-07,0.0
3345,3345,0.0,0.0
3346,3346,9.999999974752427e-07,1e-06
3347,3347,7.10000006165501e-06,7e-06
3348,3348,2.409999979136046e-05,2.4e-05
3349,3349,2.6700000034907134e-05,2.7e-05
3350,3350,7.569999888801249e-05,7.6e-05
3351,3351,0.0001387999973303522,0.000139
3352,3352,7.949999917400419e-05,7.9e-05
3353,3353,7.700000423938036e-06,8e-06
3354,3354,4.0000000467443897e-07,0.0
3355,3355,1.3399999858165668e-05,1.3e-05
3356,3356,5.989999863231739e-05,6e-05
3357,3357,4.799999877747107e-05,4.8e-05
3358,3358,1.1999999998124764e-06,1e-06
3359,3359,2.0000000233721948e-07,0.0
3360,3360,1.0000000116861116e-07,0.0
3361,3361,0.0,0.0
3362,3362,1.0000000116860833e-07,0.0
3363,3363,1.26000003675129e-05,1.3e-05
3364,3364,8.899999988898253e-05,8.9e-05
3365,3365,8.98999998426584e-05,9e-05
3366,3366,2.600000031094397e-05,2.6e-05
3367,3367,1.5300000086426877e-05,1.5e-05
3368,3368,4.700000090451805e-06,5e-06
3369,3369,2.0999999961191223e-06,2e-06
3370,3370,1.6000000542248728e-06,2e-06
3371,3371,9.700000333623298e-06,1e-05
3372,3372,1.0400000320487464e-05,1e-05
3373,3373,5.99999994221887e-06,6e-06
3374,3374,4.2999999152471466e-06,4e-06
3375,3375,3.5999999710156585e-06,4e-06
3376,3376,3.6999999792897142e-06,4e-06
3377,3377,6.000000212225132e-07,1e-06
3378,3378,2.000000030477622e-06,2e-06
3379,3379,8.70000025798845e-06,9e-06
3380,3380,7.300000227417058e-06,7e-06
3381,3381,1.1000000057492798e-06,1e-06
3382,3382,1.5000000033182914e-06,2e-06
3383,3383,9.999999974752427e-07,1e-06
3384,3384,1.0000000116860974e-07,0.0
3385,3385,1.0000000116860974e-07,0.0
3386,3386,4.000000117798661e-07,0.0
3387,3387,1.5999999973814734e-06,2e-06
3388,3388,2.6999999818144715e-06,3e-06
3389,3389,3.1000000149106195e-06,3e-06
3390,3390,2.7000000386578912e-06,3e-06
3391,3391,1.5000000246345741e-06,2e-06
3392,3392,7.000000081802682e-07,1e-06
3393,3393,4.0000000467443897e-07,0.0
3394,3394,1.0000000116860991e-07,0.0
3395,3395,0.0,0.0
3396,3396,3.000000106112555e-07,0.0
3397,3397,2.4000000848900463e-06,2e-06
3398,3398,4.800000056093266e-06,5e-06
3399,3399,7.600000003549207e-06,8e-06
3400,3400,6.699999971715442e-06,7e-06
3401,3401,1.8999999511493115e-06,2e-06
3402,3402,1.0000000116860974e-06,1e-06
3403,3403,6.300000201520106e-06,6e-06
3404,3404,8.900000239009387e-06,9e-06
3405,3405,4.600000025334347e-06,5e-06
3406,3406,7.50000020133253e-06,8e-06
3407,3407,2.6299999355216998e-05,2.6e-05
3408,3408,6.519999891452226e-05,6.5e-05
3409,3409,0.00012479999759307223,0.000125
3410,3410,0.00022809999609307803,0.000228
3411,3411,0.00028220000422152236,0.000282
3412,3412,0.00020410000615811487,0.000204
3413,3413,7.5700000252255e-05,7.6e-05
3414,3414,5.2000000323460344e-06,5e-06
3415,3415,1.0000000116860938e-07,0.0
3416,3416,1.0000000116860974e-07,0.0
3417,3417,1.0000000116860974e-07,0.0
3418,3418,3.000000027952865e-06,3e-06
3419,3419,1.3999999737279722e-05,1.4e-05
3420,3420,3.08999995013437e-05,3.1e-05
3421,3421,2.700000004551839e-05,2.7e-05
3422,3422,1.920000022437307e-05,1.9e-05
3423,3423,7.690000074944692e-05,7.7e-05
3424,3424,6.4900000779744e-05,6.5e-05
3425,3425,0.0,0.0
3426,3426,8.999999892012056e-07,1e-06
3427,3427,5.700000158981284e-06,6e-06
3428,3428,6.000000212225183e-06,6e-06
3429,3429,1.700000048288085e-06,2e-06
3430,3430,6.000000070116642e-07,1e-06
3431,3431,1.0000000116861116e-07,0.0
3432,3432,0.0,0.0
3433,3433,0.0,0.0
3434,3434,0.0,0.0
3435,3435,1.0999999631167e-06,1e-06
3436,3436,7.89999990047355e-06,8e-06
3437,3437,6.999999939694228e-06,7e-06
3438,3438,7.000000152856912e-07,1e-06
3439,3439,2.4399999645651983e-05,2.4e-05
3440,3440,4.229999899507683e-05,4.2e-05
3441,3441,1.8799999374153033e-05,1.9e-05
3442,3442,1.649999982333816e-05,1.6e-05
3443,3443,0.00014099999680183673,0.000141
3444,3444,0.00012959999696704645,0.00013
3445,3445,1.3400000057117667e-05,1.3e-05
3446,3446,1.1600000178191377e-05,1.2e-05
3447,3447,5.100000137758803e-06,5e-06
3448,3448,3.000000049269147e-06,3e-06
3449,3449,1.200000014023317e-06,1e-06
3450,3450,6.000000070116585e-07,1e-06
3451,3451,6.000000070116585e-07,1e-06
3452,3452,3.8000000301963155e-06,4e-06
3453,3453,1.2100000475356865e-05,1.2e-05
3454,3454,1.050000039981569e-05,1.1e-05
3455,3455,1.7999999499807018e-06,2e-06
3456,3456,0.0,0.0
3457,3457,0.0,0.0
3458,3458,9.000000318337693e-07,1e-06
3459,3459,2.699999981814471e-06,3e-06
3460,3460,3.6999999224462954e-06,4e-06
3461,3461,3.6999999792897142e-06,4e-06
3462,3462,3.4999999911633495e-06,3e-06
3463,3463,2.199999997287706e-06,2e-06
3464,3464,7.000000152856956e-07,1e-06
3465,3465,7.000000081802682e-07,1e-06
3466,3466,7.000000081802687e-07,1e-06
3467,3467,2.000000023372202e-07,0.0
3468,3468,3.000000106112555e-07,0.0
3469,3469,1.9000000648361446e-06,2e-06
3470,3470,2.7000000173416104e-06,3e-06
3471,3471,1.3999999737279735e-06,1e-06
3472,3472,5.000000129484761e-07,1e-06
3473,3473,4.0000000467443897e-07,0.0
3474,3474,1.300000022297354e-06,1e-06
3475,3475,7.900000184690725e-06,8e-06
3476,3476,9.700000248358265e-06,1e-05
3477,3477,3.4000000965761586e-06,3e-06
3478,3478,1.3000000009810698e-06,1e-06
3479,3479,2.199999961760564e-06,2e-06
3480,3480,1.0799999927257829e-05,1.1e-05
3481,3481,6.0499998880913765e-05,6e-05
3482,3482,0.00019449999763310123,0.000194
3483,3483,0.0002806000029522693,0.000281
3484,3484,0.00018470000395609597,0.000185
3485,3485,5.099999975755085e-05,5.1e-05
3486,3486,3.500000048006793e-06,4e-06
3487,3487,0.0,0.0
3488,3488,0.0,0.0
3489,3489,3.3999998905187567e-06,3e-06
3490,3490,1.8100000069409816e-05,1.8e-05
3491,3491,3.699999990658398e-05,3.7e-05
3492,3492,4.4499999603431206e-05,4.4e-05
3493,3493,2.3899999916920933e-05,2.4e-05
3494,3494,1.2300000094001007e-05,1.2e-05
3495,3495,7.550000083256236e-05,7.6e-05
3496,3496,6.4900000779744e-05,6.5e-05
3497,3497,0.0,0.0
3498,3498,6.999999868639861e-07,1e-06
3499,3499,1.0599999882288036e-05,1.1e-05
3500,3500,1.1499999914121991e-05,1.1e-05
3501,3501,7.599999918284021e-06,8e-06
3502,3502,2.7300000198237978e-05,2.7e-05
3503,3503,2.2300000296127397e-05,2.2e-05
3504,3504,1.3000000080865092e-06,1e-06
3505,3505,3.0000001061126087e-07,0.0
3506,3506,0.0,0.0
3507,3507,0.0,0.0
3508,3508,0.0,0.0
3509,3509,1.0000000116860833e-07,0.0
3510,3510,5.000000058430445e-07,1e-06
3511,3511,2.179999954421389e-05,2.2e-05
3512,3512,3.779999890696224e-05,3.8e-05
3513,3513,1.6999999388645164e-05,1.7e-05
3514,3514,1.649999978781103e-05,1.6e-05
3515,3515,0.00013849999652393156,0.000138
3516,3516,0.00012619999671415087,0.000126
3517,3517,1.1100000222086181e-05,1.1e-05
3518,3518,1.3300000318849949e-05,1.3e-05
3519,3519,9.400000067216767e-06,9e-06
3520,3520,5.100000009861105e-06,5e-06
3521,3521,2.9999999640040187e-06,3e-06
3522,3522,2.0999999676973857e-06,2e-06
3523,3523,3.2000000160792297e-06,3e-06
3524,3524,1.0799999927257886e-05,1.1e-05
3525,3525,2.380000046287023e-05,2.4e-05
3526,3526,2.7200000545235525e-05,2.7e-05
3527,3527,1.1699999994618793e-05,1.2e-05
3528,3528,1.0000000116860974e-07,0.0
3529,3529,3.0000000350582923e-07,0.0
3530,3530,1.5000000104237184e-06,2e-06
3531,3531,2.8000000042993634e-06,3e-06
3532,3532,2.5999999735404344e-06,3e-06
3533,3533,2.199999975971423e-06,2e-06
3534,3534,2.1999999759714224e-06,2e-06
3535,3535,2.0000000091613406e-06,2e-06
3536,3536,1.6000000542248927e-06,2e-06
3537,3537,1.800000013929548e-06,2e-06
3538,3538,1.4999999962128653e-06,1e-06
3539,3539,4.000000046744404e-07,0.0
3540,3540,1.0000000116860938e-07,0.0
3541,3541,3.0000000350582886e-07,0.0
3542,3542,2.000000023372202e-07,0.0
3543,3543,2.0000000233721914e-07,0.0
3544,3544,9.000000034120603e-07,1e-06
3545,3545,8.000000022434506e-07,1e-06
3546,3546,5.000000129484761e-07,1e-06
3547,3547,2.6000000090675712e-06,3e-06
3548,3548,3.1000000078051926e-06,3e-06
3549,3549,1.500000031740002e-06,2e-06
3550,3550,4.9999999873761864e-06,5e-06
3551,3551,1.3400000113961107e-05,1.3e-05
3552,3552,1.8199999942680734e-05,1.8e-05
3553,3553,2.749999998741253e-05,2.7e-05
3554,3554,4.3299999958890064e-05,4.3e-05
3555,3555,0.00010090000154150366,0.000101
3556,3556,0.00010410000186311697,0.000104
3557,3557,3.760000026886714e-05,3.8e-05
3558,3558,1.0900000233959928e-05,1.1e-05
3559,3559,1.5000000530562882e-06,2e-06
3560,3560,0.0,0.0
3561,3561,4.599999897436646e-06,5e-06
3562,3562,3.2800000894894765e-05,3.3e-05
3563,3563,6.320000193227315e-05,6.3e-05
3564,3564,6.519999988086056e-05,6.5e-05
3565,3565,3.069999894478315e-05,3.1e-05
3566,3566,3.3000000030369847e-06,3e-06
3567,3567,7.900000184690725e-06,8e-06
3568,3568,5.100000180391362e-06,5e-06
3569,3569,0.0,0.0
3570,3570,0.0,0.0
3571,3571,3.860000015265514e-05,3.9e-05
3572,3572,4.800000044724626e-05,4.8e-05
3573,3573,2.910000023348388e-05,2.9e-05
3574,3574,6.64000008327999e-05,6.6e-05
3575,3575,5.17000008812835e-05,5.2e-05
3576,3576,6.600000006074018e-06,7e-06
3577,3577,1.9000000293090309e-06,2e-06
3578,3578,3.0000001061126087e-07,0.0
3579,3579,0.0,0.0
3580,3580,0.0,0.0
3581,3581,0.0,0.0
3582,3582,2.0000000233721665e-07,0.0
3583,3583,5.000000058430473e-07,1e-06
3584,3584,3.0000000350583346e-07,0.0
3585,3585,4.000000117798606e-07,0.0
