,ids,waves,height,text
528,528,41.61687397956851,41.62,Wave Height: 41.62
529,529,38.53562331199643,38.54,Wave Height: 38.54
530,530,36.389998197555485,36.39,Wave Height: 36.39
531,531,35.179998636245685,35.18,Wave Height: 35.18
532,532,33.47249901294705,33.47,Wave Height: 33.47
533,533,31.26749932765957,31.27,Wave Height: 31.27
534,534,31.59124934673304,31.59,Wave Height: 31.59
535,535,34.443749070167485,34.44,Wave Height: 34.44
536,536,37.18999886512751,37.19,Wave Height: 37.19
537,537,39.8299987316131,39.83,Wave Height: 39.83
538,538,42.22187399864194,42.22,Wave Height: 42.22
539,539,44.365624666214,44.37,Wave Height: 44.37
540,540,47.23749995231634,47.24,Wave Height: 47.24
541,541,50.83749985694894,50.84,Wave Height: 50.84
542,542,53.81062436103829,53.81,Wave Height: 53.81
543,543,56.156873464584415,56.16,Wave Height: 56.16
544,544,57.37437343597417,57.37,Wave Height: 57.37
545,545,57.46312427520757,57.46,Wave Height: 57.46
546,546,56.205624341964764,56.21,Wave Height: 56.21
547,547,53.60187363624577,53.6,Wave Height: 53.6
548,548,50.35312390327459,50.35,Wave Height: 50.35
549,549,46.45937514305123,46.46,Wave Height: 46.46
550,550,41.30750036239635,41.31,Wave Height: 41.31
551,551,34.8974995613099,34.9,Wave Height: 34.9
552,552,30.716874122619668,30.72,Wave Height: 30.72
553,553,28.765624046325705,28.77,Wave Height: 28.77
554,554,27.713749170303345,27.71,Wave Height: 27.71
555,555,27.561249494552612,27.56,Wave Height: 27.56
556,556,27.197499394416813,27.2,Wave Height: 27.2
557,557,26.622498869895935,26.62,Wave Height: 26.62
558,558,24.904998779296843,24.9,Wave Height: 24.9
559,559,22.044999122619508,22.04,Wave Height: 22.04
560,560,15.461249470710687,15.46,Wave Height: 15.46
561,561,5.153749823570278,5.15,Wave Height: 5.15
562,562,0.0,0.0,Wave Height: 0.0
563,563,0.0,0.0,Wave Height: 0.0
564,564,0.0,0.0,Wave Height: 0.0
565,565,0.0,0.0,Wave Height: 0.0
566,566,0.0,0.0,Wave Height: 0.0
567,567,0.0,0.0,Wave Height: 0.0
568,568,0.0,0.0,Wave Height: 0.0
569,569,0.0,0.0,Wave Height: 0.0
570,570,0.0,0.0,Wave Height: 0.0
571,571,0.0,0.0,Wave Height: 0.0
572,572,0.0,0.0,Wave Height: 0.0
573,573,0.0,0.0,Wave Height: 0.0
574,574,0.0,0.0,Wave Height: 0.0
575,575,0.0,0.0,Wave Height: 0.0
576,576,21.003124356269755,21.0,Wave Height: 21.0
577,577,21.83437478542331,21.83,Wave Height: 21.83
578,578,22.831249833107087,22.83,Wave Height: 22.83
579,579,23.993749499321094,23.99,Wave Height: 23.99
580,580,26.365624666214053,26.37,Wave Height: 26.37
581,581,29.946875333785965,29.95,Wave Height: 29.95
582,582,32.67250001430501,32.67,Wave Height: 32.67
583,583,34.54249870777117,34.54,Wave Height: 34.54
584,584,36.02999854087817,36.03,Wave Height: 36.03
585,585,37.13499951362598,37.13,Wave Height: 37.13
586,586,38.20624971389759,38.21,Wave Height: 38.21
587,587,39.243749141693016,39.24,Wave Height: 39.24
588,588,40.01624870300283,40.02,Wave Height: 40.02
589,589,40.52374839782704,40.52,Wave Height: 40.52
590,590,41.01562380790701,41.02,Wave Height: 41.02
591,591,41.49187493324273,41.49,Wave Height: 41.49
592,592,41.75625038146966,41.76,Wave Height: 41.76
593,593,41.80875015258782,41.81,Wave Height: 41.81
594,594,41.9962494373321,42.0,Wave Height: 42.0
595,595,42.31874823570247,42.32,Wave Height: 42.32
596,596,42.716872930526705,42.72,Wave Height: 42.72
597,597,43.190623521804795,43.19,Wave Height: 43.19
598,598,43.33937406539915,43.34,Wave Height: 43.34
599,599,43.16312456130977,43.16,Wave Height: 43.16
600,600,41.5262494087219,41.53,Wave Height: 41.53
601,601,38.428748607635534,38.43,Wave Height: 38.43
602,602,36.14249825477604,36.14,Wave Height: 36.14
603,603,34.667498350143426,34.67,Wave Height: 34.67
604,604,32.78687369823453,32.79,Wave Height: 32.79
605,605,30.500624299049335,30.5,Wave Height: 30.5
606,606,30.731874585151616,30.73,Wave Height: 30.73
607,607,33.48062455654138,33.48,Wave Height: 33.48
608,608,36.186249494552555,36.19,Wave Height: 36.19
609,609,38.848749399185124,38.85,Wave Height: 38.85
610,610,41.53124952316279,41.53,Wave Height: 41.53
611,611,44.23374986648557,44.23,Wave Height: 44.23
612,612,47.565000057220445,47.57,Wave Height: 47.57
613,613,51.525000095367425,51.53,Wave Height: 51.53
614,614,54.66187453269959,54.66,Wave Height: 54.66
615,615,56.97562336921695,56.98,Wave Height: 56.98
616,616,58.039998054504416,58.04,Wave Height: 58.04
617,617,57.854998588562005,57.85,Wave Height: 57.85
618,618,56.45624876022338,56.46,Wave Height: 56.46
619,619,53.84374856948855,53.84,Wave Height: 53.84
620,620,50.85437393188482,50.85,Wave Height: 50.85
621,621,47.488124847412195,47.49,Wave Height: 47.49
622,622,42.36687505245219,42.37,Wave Height: 42.37
623,623,35.49062454700478,35.49,Wave Height: 35.49
624,624,31.01437413692477,31.01,Wave Height: 31.01
625,625,28.938123822212248,28.94,Wave Height: 28.94
626,626,27.79687392711641,27.8,Wave Height: 27.8
627,627,27.590624451637275,27.59,Wave Height: 27.59
628,628,27.164999485015866,27.16,Wave Height: 27.16
629,629,26.519999027252194,26.52,Wave Height: 26.52
630,630,23.206874012946983,23.21,Wave Height: 23.21
631,631,17.22562444210016,17.23,Wave Height: 17.23
632,632,10.67624974250758,10.68,Wave Height: 10.68
633,633,3.558749914169227,3.56,Wave Height: 3.56
634,634,0.0,0.0,Wave Height: 0.0
635,635,0.0,0.0,Wave Height: 0.0
636,636,0.0,0.0,Wave Height: 0.0
637,637,0.0,0.0,Wave Height: 0.0
638,638,0.0,0.0,Wave Height: 0.0
639,639,0.0,0.0,Wave Height: 0.0
640,640,0.0,0.0,Wave Height: 0.0
641,641,0.0,0.0,Wave Height: 0.0
642,642,0.0,0.0,Wave Height: 0.0
643,643,0.0,0.0,Wave Height: 0.0
644,644,0.0,0.0,Wave Height: 0.0
645,645,0.0,0.0,Wave Height: 0.0
646,646,0.0,0.0,Wave Height: 0.0
647,647,0.0,0.0,Wave Height: 0.0
648,648,19.559374213218604,19.56,Wave Height: 19.56
649,649,22.35312473773959,22.35,Wave Height: 22.35
650,650,24.468749880790803,24.47,Wave Height: 24.47
651,651,25.906249642372238,25.91,Wave Height: 25.91
652,652,27.45687460899359,27.46,Wave Height: 27.46
653,653,29.120624780654857,29.12,Wave Height: 29.12
654,654,30.78249943256367,30.78,Wave Height: 30.78
655,655,32.44249856472003,32.44,Wave Height: 32.44
656,656,33.83499836921679,33.83,Wave Height: 33.83
657,657,34.959998846053956,34.96,Wave Height: 34.96
658,658,36.15374898910511,36.15,Wave Height: 36.15
659,659,37.416248798370255,37.42,Wave Height: 37.42
660,660,38.29374885559072,38.29,Wave Height: 38.29
661,661,38.7862491607665,38.79,Wave Height: 38.79
662,662,39.42687439918509,39.43,Wave Height: 39.43
663,663,40.21562457084649,40.22,Wave Height: 40.22
664,664,40.58374977111809,40.58,Wave Height: 40.58
665,665,40.53124999999993,40.53,Wave Height: 40.53
666,666,40.833749532699514,40.83,Wave Height: 40.83
667,667,41.491248369216876,41.49,Wave Height: 41.49
668,668,42.18062329292294,42.18,Wave Height: 42.18
669,669,42.901874303817735,42.9,Wave Height: 42.9
670,670,42.96812486648558,42.97,Wave Height: 42.97
671,671,42.37937498092647,42.38,Wave Height: 42.38
672,672,41.013749599456766,41.01,Wave Height: 41.01
673,673,38.871248722076444,38.87,Wave Height: 38.87
674,674,36.702498197555585,36.7,Wave Height: 36.7
675,675,34.507498025894165,34.51,Wave Height: 34.51
676,676,32.17062342166898,32.17,Wave Height: 32.17
677,677,29.69187438488003,29.69,Wave Height: 29.69
678,678,29.795625090599,29.8,Wave Height: 29.8
679,679,32.48187553882593,32.48,Wave Height: 32.48
680,680,35.1487505435943,35.15,Wave Height: 35.15
681,681,37.79625010490412,37.8,Wave Height: 37.8
682,682,40.65374994277949,40.65,Wave Height: 40.65
683,683,43.72125005722043,43.72,Wave Height: 43.72
684,684,47.30999994277953,47.31,Wave Height: 47.31
685,685,51.41999959945679,51.42,Wave Height: 51.42
686,686,54.80062413215638,54.8,Wave Height: 54.8
687,687,57.451873540878324,57.45,Wave Height: 57.45
688,688,58.45999813079837,58.46,Wave Height: 58.46
689,689,57.824997901916504,57.82,Wave Height: 57.82
690,690,56.33374834060669,56.33,Wave Height: 56.33
691,691,53.98624944686892,53.99,Wave Height: 53.99
692,692,51.398124694824276,51.4,Wave Height: 51.4
693,693,48.56937408447274,48.57,Wave Height: 48.57
694,694,43.42062389850627,43.42,Wave Height: 43.42
695,695,35.951874136924815,35.95,Wave Height: 35.95
696,696,31.19812405109408,31.2,Wave Height: 31.2
697,697,29.159373641014128,29.16,Wave Height: 29.16
698,698,27.970623612403884,27.97,Wave Height: 27.97
699,699,27.631873965263374,27.63,Wave Height: 27.63
700,700,27.109999179840088,27.11,Wave Height: 27.11
701,701,26.404999256134033,26.4,Wave Height: 26.4
702,702,20.72562444210046,20.73,Wave Height: 20.73
703,703,10.071874737739233,10.07,Wave Height: 10.07
704,704,3.558749914168924,3.56,Wave Height: 3.56
705,705,1.1862499713896526,1.19,Wave Height: 1.19
706,706,0.0,0.0,Wave Height: 0.0
707,707,0.0,0.0,Wave Height: 0.0
708,708,0.0,0.0,Wave Height: 0.0
709,709,0.0,0.0,Wave Height: 0.0
710,710,0.0,0.0,Wave Height: 0.0
711,711,0.0,0.0,Wave Height: 0.0
712,712,0.0,0.0,Wave Height: 0.0
713,713,0.0,0.0,Wave Height: 0.0
714,714,0.0,0.0,Wave Height: 0.0
715,715,0.0,0.0,Wave Height: 0.0
716,716,0.0,0.0,Wave Height: 0.0
717,717,0.0,0.0,Wave Height: 0.0
718,718,0.0,0.0,Wave Height: 0.0
719,719,0.0,0.0,Wave Height: 0.0
720,720,19.833124041557426,19.83,Wave Height: 19.83
721,721,23.314374566078264,23.31,Wave Height: 23.31
722,722,25.813124775886596,25.81,Wave Height: 25.81
723,723,27.32937467098241,27.33,Wave Height: 27.33
724,724,28.288749575614965,28.29,Wave Height: 28.29
725,725,28.69124948978424,28.69,Wave Height: 28.69
726,726,29.547499179840056,29.55,Wave Height: 29.55
727,727,30.85749864578241,30.86,Wave Height: 30.86
728,728,32.108123421668935,32.11,Wave Height: 32.11
729,729,33.29937350749963,33.3,Wave Height: 33.3
730,730,34.52312350273125,34.52,Wave Height: 34.52
731,731,35.779373407363806,35.78,Wave Height: 35.78
732,732,36.71999859809867,36.72,Wave Height: 36.72
733,733,37.34499907493584,37.34,Wave Height: 37.34
734,734,38.10874938964838,38.11,Wave Height: 38.11
735,735,39.011249542236264,39.01,Wave Height: 39.01
736,736,39.423124790191586,39.42,Wave Height: 39.42
737,737,39.34437513351434,39.34,Wave Height: 39.34
738,738,39.853749752044635,39.85,Wave Height: 39.85
739,739,40.95124864578246,40.95,Wave Height: 40.95
740,740,41.884998559951775,41.88,Wave Height: 41.88
741,741,42.65499949455259,42.65,Wave Height: 42.65
742,742,42.53437495231626,42.53,Wave Height: 42.53
743,743,41.52312493324274,41.52,Wave Height: 41.52
744,744,40.2237496376037,40.22,Wave Height: 40.22
745,745,38.63624906539912,38.64,Wave Height: 38.64
746,746,36.69812369346616,36.7,Wave Height: 36.7
747,747,34.40937352180482,34.41,Wave Height: 34.41
748,748,31.94312381744387,31.94,Wave Height: 31.94
749,749,29.299374580383315,29.3,Wave Height: 29.3
750,750,29.26500010490416,29.27,Wave Height: 29.27
751,751,31.840000391006452,31.84,Wave Height: 31.84
752,752,34.40000033378598,34.4,Wave Height: 34.4
753,753,36.94499993324276,36.94,Wave Height: 36.94
754,754,39.72499966621393,39.72,Wave Height: 39.72
755,755,42.7399995326995,42.74,Wave Height: 42.74
756,756,46.33874940872183,46.34,Wave Height: 46.34
757,757,50.521249294280906,50.52,Wave Height: 50.52
758,758,54.240623950958174,54.24,Wave Height: 54.24
759,759,57.49687337875365,57.5,Wave Height: 57.5
760,760,58.78249788284304,58.78,Wave Height: 58.78
761,761,58.09749746322635,58.1,Wave Height: 58.1
762,762,56.607497930526776,56.61,Wave Height: 56.61
763,763,54.312499284744305,54.31,Wave Height: 54.31
764,764,51.9343745708466,51.93,Wave Height: 51.93
765,765,49.47312378883368,49.47,Wave Height: 49.47
766,766,44.67312359809889,44.67,Wave Height: 44.67
767,767,37.53437399864217,37.53,Wave Height: 37.53
768,768,32.677499055862604,32.68,Wave Height: 32.68
769,769,30.102498769760246,30.1,Wave Height: 30.1
770,770,28.43999874591832,28.44,Wave Height: 28.44
771,771,27.689998984336864,27.69,Wave Height: 27.69
772,772,26.992499232292168,26.99,Wave Height: 26.99
773,773,26.347499489784248,26.35,Wave Height: 26.35
774,774,19.5187497138978,19.52,Wave Height: 19.52
775,775,6.5062499046326625,6.51,Wave Height: 6.51
776,776,0.0,0.0,Wave Height: 0.0
777,777,0.0,0.0,Wave Height: 0.0
778,778,0.0,0.0,Wave Height: 0.0
779,779,0.0,0.0,Wave Height: 0.0
780,780,0.0,0.0,Wave Height: 0.0
781,781,0.0,0.0,Wave Height: 0.0
782,782,0.0,0.0,Wave Height: 0.0
783,783,0.0,0.0,Wave Height: 0.0
784,784,0.0,0.0,Wave Height: 0.0
785,785,0.0,0.0,Wave Height: 0.0
786,786,0.0,0.0,Wave Height: 0.0
787,787,0.0,0.0,Wave Height: 0.0
788,788,0.0,0.0,Wave Height: 0.0
789,789,0.0,0.0,Wave Height: 0.0
790,790,0.0,0.0,Wave Height: 0.0
791,791,0.0,0.0,Wave Height: 0.0
792,792,21.82437384128582,21.82,Wave Height: 21.82
793,793,24.718124270439226,24.72,Wave Height: 24.72
794,794,26.86437451839453,26.86,Wave Height: 26.86
795,795,28.263124585151722,28.26,Wave Height: 28.26
796,796,28.861249566078218,28.86,Wave Height: 28.86
797,797,28.65874946117401,28.66,Wave Height: 28.66
798,798,28.967499256133998,28.97,Wave Height: 28.97
799,799,29.787498950958188,29.79,Wave Height: 29.79
800,800,30.849373698234487,30.85,Wave Height: 30.85
801,801,32.15312349796289,32.15,Wave Height: 32.15
802,802,33.31437325477593,33.31,Wave Height: 33.31
803,803,34.33312296867362,34.33,Wave Height: 34.33
804,804,35.29499793052665,35.29,Wave Height: 35.29
805,805,36.19999814033501,36.2,Wave Height: 36.2
806,806,37.06124877929682,37.06,Wave Height: 37.06
807,807,37.878749847412045,37.88,Wave Height: 37.88
808,808,38.27437543869012,38.27,Wave Height: 38.27
809,809,38.24812555313104,38.25,Wave Height: 38.25
810,810,39.05625009536739,39.06,Wave Height: 39.06
811,811,40.698749065399156,40.7,Wave Height: 40.7
812,812,41.82999873161316,41.83,Wave Height: 41.83
813,813,42.449999094009385,42.45,Wave Height: 42.45
814,814,42.038124322891214,42.04,Wave Height: 42.04
815,815,40.594374418258624,40.59,Wave Height: 40.59
816,816,39.156249523162785,39.16,Wave Height: 39.16
817,817,37.72374963760372,37.72,Wave Height: 37.72
818,818,36.129374742507906,36.13,Wave Height: 36.13
819,819,34.373124837875366,34.37,Wave Height: 34.37
820,820,32.1043748855591,32.1,Wave Height: 32.1
821,821,29.323124885559093,29.32,Wave Height: 29.32
822,822,29.139999628067002,29.14,Wave Height: 29.14
823,823,31.554999113082868,31.55,Wave Height: 31.55
824,824,33.93999886512754,33.94,Wave Height: 33.94
825,825,36.294998884201014,36.29,Wave Height: 36.29
826,826,38.74499869346614,38.74,Wave Height: 38.74
827,827,41.28999829292289,41.29,Wave Height: 41.29
828,828,44.65124845504751,44.65,Wave Height: 44.65
829,829,48.82874917983999,48.83,Wave Height: 48.83
830,830,52.98187398910515,52.98,Wave Height: 52.98
831,831,57.110622882842996,57.11,Wave Height: 57.11
832,832,59.00749731063844,59.01,Wave Height: 59.01
833,833,58.67249727249149,58.67,Wave Height: 58.67
834,834,57.27749752998357,57.28,Wave Height: 57.28
835,835,54.82249808311467,54.82,Wave Height: 54.82
836,836,52.46312355995183,52.46,Wave Height: 52.46
837,837,50.19937396049505,50.2,Wave Height: 50.2
838,838,46.12437415122998,46.12,Wave Height: 46.12
839,839,40.23812413215657,40.24,Wave Height: 40.24
840,840,35.45249915123004,35.45,Wave Height: 35.45
841,841,31.767499208450438,31.77,Wave Height: 31.77
842,842,29.204999327659664,29.2,Wave Height: 29.2
843,843,27.76499950885774,27.76,Wave Height: 27.76
844,844,26.812499642372124,26.81,Wave Height: 26.81
845,845,26.347499728202823,26.35,Wave Height: 26.35
846,846,19.58624982833872,19.59,Wave Height: 19.59
847,847,6.528749942779634,6.53,Wave Height: 6.53
848,848,0.0,0.0,Wave Height: 0.0
849,849,0.0,0.0,Wave Height: 0.0
850,850,0.0,0.0,Wave Height: 0.0
851,851,0.0,0.0,Wave Height: 0.0
852,852,0.0,0.0,Wave Height: 0.0
853,853,0.0,0.0,Wave Height: 0.0
854,854,0.0,0.0,Wave Height: 0.0
855,855,0.0,0.0,Wave Height: 0.0
856,856,0.0,0.0,Wave Height: 0.0
857,857,0.0,0.0,Wave Height: 0.0
858,858,0.0,0.0,Wave Height: 0.0
859,859,0.0,0.0,Wave Height: 0.0
860,860,0.0,0.0,Wave Height: 0.0
861,861,0.0,0.0,Wave Height: 0.0
862,862,0.0,0.0,Wave Height: 0.0
863,863,0.0,0.0,Wave Height: 0.0
864,864,23.16749882698063,23.17,Wave Height: 23.17
865,865,25.702499151229887,25.7,Wave Height: 25.7
866,866,27.58937442302706,27.59,Wave Height: 27.59
867,867,28.82812464237214,28.83,Wave Height: 28.83
868,868,29.240624666213996,29.24,Wave Height: 29.24
869,869,28.826874494552634,28.83,Wave Height: 28.83
870,870,28.986874341964754,28.99,Wave Height: 28.99
871,871,29.72062420845037,29.72,Wave Height: 29.72
872,872,30.53937399387363,30.54,Wave Height: 30.54
873,873,31.44312369823454,31.44,Wave Height: 31.44
874,874,32.273123383521984,32.27,Wave Height: 32.27
875,875,33.02937304973596,33.03,Wave Height: 33.03
876,876,33.83812296390525,33.84,Wave Height: 33.84
877,877,34.69937312602986,34.7,Wave Height: 34.7
878,878,35.52437376976001,35.52,Wave Height: 35.52
879,879,36.31312489509571,36.31,Wave Height: 36.31
880,880,36.86125040054311,36.86,Wave Height: 36.86
881,881,37.16875028610224,37.17,Wave Height: 37.17
882,882,38.14062499999994,38.14,Wave Height: 38.14
883,883,39.77687454223624,39.78,Wave Height: 39.78
884,884,41.0081241130828,41.01,Wave Height: 41.01
885,885,41.834373712539616,41.83,Wave Height: 41.83
886,886,41.29937362670894,41.3,Wave Height: 41.3
887,887,39.40312385559075,39.4,Wave Height: 39.4
888,888,37.835624217986975,37.84,Wave Height: 37.84
889,889,36.596874713897634,36.6,Wave Height: 36.6
890,890,35.29375004768366,35.29,Wave Height: 35.29
891,891,33.92625021934504,33.93,Wave Height: 33.93
892,892,31.83562517166135,31.84,Wave Height: 31.84
893,893,29.021874904632543,29.02,Wave Height: 29.02
894,894,28.58437442779535,28.58,Wave Height: 28.58
895,895,30.523123741149796,30.52,Wave Height: 30.52
896,896,32.71062350273121,32.71,Wave Height: 32.71
897,897,35.14687371253957,35.15,Wave Height: 35.15
898,898,37.62187361717217,37.62,Wave Height: 37.62
899,899,40.13562321662898,40.14,Wave Height: 40.14
900,900,43.40187335014339,43.4,Wave Height: 43.4
901,901,47.42062401771538,47.42,Wave Height: 47.42
902,902,51.88312387466426,51.88,Wave Height: 51.88
903,903,56.789372920989976,56.79,Wave Height: 56.79
904,904,59.167497396469116,59.17,Wave Height: 59.17
905,905,59.017497301101685,59.02,Wave Height: 59.02
906,906,57.82749748229983,57.83,Wave Height: 57.83
907,907,55.59749794006355,55.6,Wave Height: 55.6
908,908,53.30062341690072,53.3,Wave Height: 53.3
909,909,50.93687391281134,50.94,Wave Height: 50.94
910,910,47.17124915122993,47.17,Wave Height: 47.17
911,911,42.00374913215645,42.0,Wave Height: 42.0
912,912,37.329374074936,37.33,Wave Height: 37.33
913,913,33.148123979568574,33.15,Wave Height: 33.15
914,914,30.024374127388064,30.02,Wave Height: 30.02
915,915,27.958124518394502,27.96,Wave Height: 27.96
916,916,26.598124742507927,26.6,Wave Height: 26.6
917,917,25.944374799728354,25.94,Wave Height: 25.94
918,918,19.213124871254013,19.21,Wave Height: 19.21
919,919,6.404374957084731,6.4,Wave Height: 6.4
920,920,0.0,0.0,Wave Height: 0.0
921,921,0.0,0.0,Wave Height: 0.0
922,922,0.0,0.0,Wave Height: 0.0
923,923,0.0,0.0,Wave Height: 0.0
924,924,0.0,0.0,Wave Height: 0.0
925,925,0.0,0.0,Wave Height: 0.0
926,926,0.0,0.0,Wave Height: 0.0
927,927,0.0,0.0,Wave Height: 0.0
928,928,0.0,0.0,Wave Height: 0.0
929,929,0.0,0.0,Wave Height: 0.0
930,930,0.0,0.0,Wave Height: 0.0
931,931,0.0,0.0,Wave Height: 0.0
932,932,0.0,0.0,Wave Height: 0.0
933,933,0.0,0.0,Wave Height: 0.0
934,934,0.0,0.0,Wave Height: 0.0
935,935,0.0,0.0,Wave Height: 0.0
936,936,23.862498998642003,23.86,Wave Height: 23.86
937,937,26.267499208450353,26.27,Wave Height: 26.27
938,938,27.988124489784266,27.99,Wave Height: 27.99
939,939,29.024374842643752,29.02,Wave Height: 29.02
940,940,29.42687487602235,29.43,Wave Height: 29.43
941,941,29.19562458992006,29.2,Wave Height: 29.2
942,942,29.60562443733219,29.61,Wave Height: 29.61
943,943,30.65687441825872,30.66,Wave Height: 30.66
